Section,n,avg degree,avg geodesic len,num components,largest component size
70,148,32.189189189189186,3.5510204081632653,1,148
71,150,33.96,3.4893959731543625,1,150
72,151,34.05298013245033,3.368653421633554,1,151
73,168,34.273809523809526,3.353435985172512,1,168
74,168,35.035714285714285,3.3550042771599657,1,168
75,168,35.26190476190476,3.34652124322783,1,168
76,170,40.917647058823526,3.2969021928297946,1,170
77,173,41.8150289017341,3.159228390912757,1,173
78,173,41.8150289017341,3.159228390912757,1,173
79,173,41.884393063583815,3.159228390912757,1,173
80,173,41.91907514450867,3.159228390912757,1,173
81,173,42.127167630057805,3.157077564188735,1,173
82,173,42.17341040462428,3.1572119908589866,1,173
83,173,42.23121387283237,3.1572119908589866,1,173
84,176,43.07954545454545,3.1346103896103896,1,176
85,177,43.08474576271186,3.133025166923472,1,177
86,177,43.163841807909606,3.1316127375449407,1,177
87,177,43.41242937853107,3.1332177709296354,1,177
88,177,43.6271186440678,3.126926040061633,1,177
89,178,44.12359550561798,3.0830952834380754,1,178
90,178,44.46067415730337,3.082206563829112,1,178
91,179,44.80446927374302,3.0954114619295714,1,179
92,179,45.47486033519553,3.0992404745464817,1,179
93,180,45.34444444444444,3.1216014897579143,1,180
94,180,45.94444444444444,3.120173805090006,1,180
95,183,45.333333333333336,3.1271242418783403,1,183
96,183,45.55191256830601,3.131928181108509,1,183
97,186,47.12903225806452,3.1117698343504796,1,186
98,186,47.634408602150536,3.121766928218541,1,186
99,186,47.806451612903224,3.121766928218541,1,186
100,189,47.47089947089947,3.1207362377575145,1,189
101,190,47.48421052631579,3.1321080478975216,1,190
102,190,47.48421052631579,3.1321080478975216,1,190
103,190,47.873684210526314,3.0891116680590365,1,190
104,192,47.510416666666664,3.1023669284467714,1,192
105,193,52.75647668393783,3.0258527633851466,1,193
106,194,52.69072164948454,3.0252657443512634,1,194
107,194,52.83505154639175,3.02339618610117,1,194
108,194,53.56701030927835,3.009134127450457,1,194
109,194,53.56701030927835,3.009134127450457,1,194
